L1,L2,Max_Patch,MS_SSIM,LPIPS,Category,Label,Split,Filename
0.026669107377529144,0.0020396606996655464,0.12429676949977875,0.8994897603988647,0.15792976319789886,bottle,1,Test,bottle_broken_large_0013.png
0.028095141053199768,0.002062760293483734,0.08218932151794434,0.8645044565200806,0.18256525695323944,bottle,1,Test,bottle_broken_large_0014.png
0.025367043912410736,0.0019342697924003005,0.2560172379016876,0.9123770594596863,0.14170949161052704,bottle,1,Test,bottle_broken_large_0015.png
0.02561887726187706,0.001846891245804727,0.08702891319990158,0.898868978023529,0.1570320427417755,bottle,1,Test,bottle_broken_large_0016.png
0.02820594608783722,0.0022143961396068335,0.1167437881231308,0.8722559809684753,0.18082162737846375,bottle,1,Test,bottle_broken_large_0017.png
0.02573603391647339,0.0018850427586585283,0.0970306321978569,0.886760950088501,0.1742112934589386,bottle,1,Test,bottle_broken_large_0018.png
0.02805042825639248,0.002187445294111967,0.0819963738322258,0.8764470815658569,0.18227869272232056,bottle,1,Test,bottle_broken_large_0019.png
0.026551689952611923,0.0018846585880964994,0.09382831305265427,0.8806049227714539,0.17840459942817688,bottle,1,Test,bottle_broken_large_0020.png
0.024243604391813278,0.0017729320097714663,0.1665227711200714,0.9160233736038208,0.1300579011440277,bottle,1,Test,bottle_broken_small_0001.png
0.026668887585401535,0.0023843643721193075,0.25171732902526855,0.9038294553756714,0.13858196139335632,bottle,1,Test,bottle_broken_small_0002.png
0.028126975521445274,0.0029155383817851543,0.3241581320762634,0.8881759643554688,0.14891359210014343,bottle,1,Test,bottle_broken_small_0003.png
0.028009822592139244,0.0025109024718403816,0.17875955998897552,0.8943136930465698,0.15105769038200378,bottle,1,Test,bottle_broken_small_0004.png
0.026257669553160667,0.0021947105415165424,0.10596073418855667,0.9156453013420105,0.13691669702529907,bottle,1,Test,bottle_broken_small_0005.png
0.023328613489866257,0.0014818997588008642,0.07227009534835815,0.9165090322494507,0.13634109497070312,bottle,1,Test,bottle_broken_small_0006.png
0.02467912994325161,0.0017362053040415049,0.09093949943780899,0.9176740646362305,0.1400895118713379,bottle,1,Test,bottle_broken_small_0007.png
0.025477081537246704,0.001943299314007163,0.295535683631897,0.9106375575065613,0.13553717732429504,bottle,1,Test,bottle_broken_small_0008.png
0.026157958433032036,0.001774818985722959,0.06634822487831116,0.8903547525405884,0.15657183527946472,bottle,1,Test,bottle_broken_small_0009.png
0.02608174830675125,0.00208111759275198,0.23513296246528625,0.904900074005127,0.1363089680671692,bottle,1,Test,bottle_broken_small_0010.png
0.026785623282194138,0.0022824974730610847,0.20336996018886566,0.912545382976532,0.1347375363111496,bottle,1,Test,bottle_broken_small_0011.png
0.024371063336730003,0.0019240134861320257,0.23095598816871643,0.9167234897613525,0.13256117701530457,bottle,1,Test,bottle_broken_small_0012.png
0.027356252074241638,0.0023984310682862997,0.13586117327213287,0.8945969939231873,0.15714043378829956,bottle,1,Test,bottle_broken_small_0013.png
0.025401417165994644,0.001779777929186821,0.1177956685423851,0.9065828323364258,0.14038586616516113,bottle,1,Test,bottle_broken_small_0014.png
0.024487566202878952,0.0018010817002505064,0.12496218830347061,0.9161370992660522,0.1261090189218521,bottle,1,Test,bottle_broken_small_0015.png
0.024062104523181915,0.0015119569143280387,0.09474432468414307,0.9123648405075073,0.15301014482975006,bottle,1,Test,bottle_broken_small_0016.png
0.02420002780854702,0.001720290631055832,0.17181093990802765,0.9118028879165649,0.1391874998807907,bottle,1,Test,bottle_broken_small_0017.png
0.026573192328214645,0.0021206499077379704,0.09634511917829514,0.910698413848877,0.14298225939273834,bottle,1,Test,bottle_broken_small_0018.png
0.02697893977165222,0.0023378957994282246,0.1801115870475769,0.9078036546707153,0.14706048369407654,bottle,1,Test,bottle_broken_small_0019.png
0.02507399022579193,0.0019169308943673968,0.16961194574832916,0.902302622795105,0.1453273594379425,bottle,1,Test,bottle_broken_small_0020.png
0.026469185948371887,0.002191118896007538,0.15870538353919983,0.8954174518585205,0.14833703637123108,bottle,1,Test,bottle_broken_small_0021.png
0.02566603571176529,0.0022381842136383057,0.3160618543624878,0.9109280109405518,0.13458186388015747,bottle,1,Test,bottle_broken_small_0022.png
0.023173540830612183,0.0011750275734812021,0.05810137465596199,0.9080516695976257,0.14259633421897888,bottle,1,Test,bottle_contamination_0001.png
0.024237938225269318,0.0013806791976094246,0.11288819462060928,0.9028558731079102,0.14487655460834503,bottle,1,Test,bottle_contamination_0002.png
0.024751894176006317,0.0014944206923246384,0.06770172715187073,0.9206603765487671,0.13025636970996857,bottle,1,Test,bottle_contamination_0003.png
0.02431829273700714,0.0015512978425249457,0.08445794880390167,0.9175963401794434,0.1347101926803589,bottle,1,Test,bottle_contamination_0004.png
0.02380889654159546,0.0014538811519742012,0.06897589564323425,0.9225062727928162,0.1342349648475647,bottle,1,Test,bottle_contamination_0005.png
0.027302144095301628,0.0018066701013594866,0.07349927723407745,0.891331672668457,0.1530301421880722,bottle,1,Test,bottle_contamination_0006.png
0.02844325266778469,0.0019034701399505138,0.08711425960063934,0.8827022910118103,0.15169884264469147,bottle,1,Test,bottle_contamination_0007.png
0.02894452214241028,0.002639106474816799,0.12953580915927887,0.8882626891136169,0.16474595665931702,bottle,1,Test,bottle_contamination_0008.png
0.02497214637696743,0.0012975005665794015,0.09148803353309631,0.8781939744949341,0.15205970406532288,bottle,1,Test,bottle_contamination_0009.png
0.024166008457541466,0.0013879508478567004,0.04762057214975357,0.8987571001052856,0.15432772040367126,bottle,1,Test,bottle_contamination_0010.png
0.027546560391783714,0.001585494726896286,0.06196608766913414,0.88875812292099,0.15022018551826477,bottle,1,Test,bottle_contamination_0011.png
0.026884591206908226,0.0016337954439222813,0.1208597794175148,0.8882808089256287,0.15304355323314667,bottle,1,Test,bottle_contamination_0012.png
0.027025779709219933,0.0016900867922231555,0.06416120380163193,0.876197338104248,0.15119823813438416,bottle,1,Test,bottle_contamination_0013.png
0.025340016931295395,0.0016083305235952139,0.11359056085348129,0.9082061648368835,0.1513894945383072,bottle,1,Test,bottle_contamination_0014.png
0.025036131963133812,0.001755656092427671,0.13053500652313232,0.9168964624404907,0.1402236372232437,bottle,1,Test,bottle_contamination_0015.png
0.026315782219171524,0.0016663367860019207,0.08147074282169342,0.8880857229232788,0.14589948952198029,bottle,1,Test,bottle_contamination_0016.png
0.02569471299648285,0.001667156582698226,0.10684025287628174,0.9028434753417969,0.14439353346824646,bottle,1,Test,bottle_contamination_0017.png
0.027448467910289764,0.002044837223365903,0.14415855705738068,0.8858855962753296,0.1644054800271988,bottle,1,Test,bottle_contamination_0018.png
0.024423427879810333,0.0018628546968102455,0.13285325467586517,0.9263018369674683,0.13110820949077606,bottle,1,Test,bottle_contamination_0019.png
0.023636413738131523,0.001457445090636611,0.06754116714000702,0.9230026602745056,0.1252685934305191,bottle,1,Test,bottle_contamination_0020.png
0.027385776862502098,0.0016900015762075782,0.07558201253414154,0.8746945261955261,0.16568487882614136,bottle,1,Test,bottle_contamination_0021.png
0.023501886054873466,0.0015118991723284125,0.10194554924964905,0.9331907629966736,0.12161200493574142,bottle,0,Test,bottle_good_0001.png
0.023280654102563858,0.0014164142776280642,0.07086827605962753,0.9339267015457153,0.12339717149734497,bottle,0,Test,bottle_good_0002.png
0.025271644815802574,0.0017840213840827346,0.08886018395423889,0.9204167127609253,0.1298948973417282,bottle,0,Test,bottle_good_0003.png
0.02295495942234993,0.0014015454798936844,0.10317425429821014,0.9377832412719727,0.1217651516199112,bottle,0,Test,bottle_good_0004.png
0.02283509075641632,0.0014293415006250143,0.17911918461322784,0.9295756816864014,0.12451058626174927,bottle,0,Test,bottle_good_0005.png
0.022526811808347702,0.0013698585098609328,0.07068010419607162,0.9301289319992065,0.1231958419084549,bottle,0,Test,bottle_good_0006.png
0.024386752396821976,0.001666761003434658,0.13181817531585693,0.9211832880973816,0.12301525473594666,bottle,0,Test,bottle_good_0007.png
0.024567803367972374,0.001587508013471961,0.0934571921825409,0.9188545942306519,0.12705831229686737,bottle,0,Test,bottle_good_0008.png
0.023661619052290916,0.0014522820711135864,0.08355306088924408,0.936920166015625,0.11998501420021057,bottle,0,Test,bottle_good_0009.png
0.022973990067839622,0.0013581742532551289,0.06383654475212097,0.9343410730361938,0.1299186795949936,bottle,0,Test,bottle_good_0010.png
0.023895224556326866,0.0015492331003770232,0.09067066758871078,0.9271752238273621,0.1214502602815628,bottle,0,Test,bottle_good_0011.png
0.023982752114534378,0.0015931548550724983,0.1026545986533165,0.9258338809013367,0.12279195338487625,bottle,0,Test,bottle_good_0012.png
0.024479787796735764,0.0015013407682999969,0.05502239614725113,0.9181569814682007,0.1355818212032318,bottle,0,Test,bottle_good_0013.png
0.023240437731146812,0.0014242915203794837,0.06953366100788116,0.9286601543426514,0.12262147665023804,bottle,0,Test,bottle_good_0014.png
0.024810578674077988,0.0015868892660364509,0.05861694738268852,0.923680305480957,0.1282861977815628,bottle,0,Test,bottle_good_0015.png
0.02335129678249359,0.0013365003978833556,0.06964966654777527,0.9215925931930542,0.1315607875585556,bottle,0,Test,bottle_good_0016.png
0.024243777617812157,0.001513681374490261,0.05557246878743172,0.9220564365386963,0.12855057418346405,bottle,0,Test,bottle_good_0017.png
0.023944800719618797,0.0014860753435641527,0.0925104171037674,0.9267783164978027,0.12432991713285446,bottle,0,Test,bottle_good_0018.png
0.022896332666277885,0.0012955735437572002,0.06650666147470474,0.9272387027740479,0.12696228921413422,bottle,0,Test,bottle_good_0019.png
0.025624997913837433,0.0015457685803994536,0.04846706613898277,0.9276461005210876,0.1312149316072464,bottle,0,Test,bottle_good_0020.png
